# Formed from form_atmospheric_profiles_paper_model.py
# Z (cm)	T (K)	DEN (cm**-3)	P (bar)
2.5700000e+06	2.8800000e+02	1.3175100e+18	5.2388085e-02
2.5800000e+06	2.8800000e+02	1.3024780e+18	5.1790367e-02
2.5900000e+06	2.8800000e+02	1.2876175e+18	5.1199469e-02
2.6000000e+06	2.8800000e+02	1.2729265e+18	5.0615313e-02
2.6100000e+06	2.8800000e+02	1.2584032e+18	5.0037822e-02
2.6200000e+06	2.8800000e+02	1.2440455e+18	4.9466920e-02
2.6300000e+06	2.8800000e+02	1.2298517e+18	4.8902531e-02
2.6400000e+06	2.8800000e+02	1.2158198e+18	4.8344582e-02
2.6500000e+06	2.8800000e+02	1.2019480e+18	4.7792998e-02
2.6600000e+06	2.8800000e+02	1.1882345e+18	4.7247708e-02
2.6700000e+06	2.8800000e+02	1.1746774e+18	4.6708639e-02
2.6800000e+06	2.8800000e+02	1.1612750e+18	4.6175721e-02
2.6900000e+06	2.8800000e+02	1.1480255e+18	4.5648882e-02
2.7000000e+06	2.8800000e+02	1.1349272e+18	4.5128055e-02
2.7100000e+06	2.8800000e+02	1.1219784e+18	4.4613170e-02
2.7200000e+06	2.8800000e+02	1.1091773e+18	4.4104160e-02
2.7300000e+06	2.8800000e+02	1.0965222e+18	4.3600957e-02
2.7400000e+06	2.8800000e+02	1.0840115e+18	4.3103496e-02
2.7500000e+06	2.8800000e+02	1.0716436e+18	4.2611710e-02
2.7600000e+06	2.8800000e+02	1.0594167e+18	4.2125535e-02
2.7700000e+06	2.8800000e+02	1.0473294e+18	4.1644908e-02
2.7800000e+06	2.8800000e+02	1.0353800e+18	4.1169763e-02
2.7900000e+06	2.8800000e+02	1.0235669e+18	4.0700040e-02
2.8000000e+06	2.8800000e+02	1.0118886e+18	4.0235677e-02
2.8100000e+06	2.8800000e+02	1.0003435e+18	3.9776611e-02
2.8200000e+06	2.8800000e+02	9.8893021e+17	3.9322783e-02
2.8300000e+06	2.8800000e+02	9.7764710e+17	3.8874133e-02
2.8400000e+06	2.8800000e+02	9.6649271e+17	3.8430602e-02
2.8500000e+06	2.8800000e+02	9.5546559e+17	3.7992131e-02
2.8600000e+06	2.8800000e+02	9.4456429e+17	3.7558663e-02
2.8700000e+06	2.8800000e+02	9.3378736e+17	3.7130140e-02
2.8800000e+06	2.8800000e+02	9.2313339e+17	3.6706507e-02
2.8900000e+06	2.8800000e+02	9.1260097e+17	3.6287707e-02
2.9000000e+06	2.8800000e+02	9.0218873e+17	3.5873686e-02
2.9100000e+06	2.8800000e+02	8.9189528e+17	3.5464388e-02
2.9200000e+06	2.8800000e+02	8.8171927e+17	3.5059760e-02
2.9300000e+06	2.8800000e+02	8.7165937e+17	3.4659748e-02
2.9400000e+06	2.8800000e+02	8.6171425e+17	3.4264301e-02
2.9500000e+06	2.8800000e+02	8.5188259e+17	3.3873365e-02
2.9600000e+06	2.8800000e+02	8.4216310e+17	3.3486890e-02
2.9700000e+06	2.8800000e+02	8.3255451e+17	3.3104824e-02
2.9800000e+06	2.8800000e+02	8.2305555e+17	3.2727117e-02
2.9900000e+06	2.8800000e+02	8.1366497e+17	3.2353720e-02
3.0000000e+06	2.8800000e+02	8.0438152e+17	3.1984583e-02
3.0100000e+06	2.8800000e+02	7.9520400e+17	3.1619657e-02
3.0200000e+06	2.8800000e+02	7.8613118e+17	3.1258895e-02
3.0300000e+06	2.8800000e+02	7.7716189e+17	3.0902250e-02
3.0400000e+06	2.8800000e+02	7.6829492e+17	3.0549673e-02
3.0500000e+06	2.8800000e+02	7.5952912e+17	3.0201119e-02
3.0600000e+06	2.8800000e+02	7.5086334e+17	2.9856542e-02
3.0700000e+06	2.8800000e+02	7.4229643e+17	2.9515896e-02
3.0800000e+06	2.8800000e+02	7.3382726e+17	2.9179137e-02
3.0900000e+06	2.8800000e+02	7.2545471e+17	2.8846220e-02
3.1000000e+06	2.8800000e+02	7.1717770e+17	2.8517101e-02
3.1100000e+06	2.8800000e+02	7.0899512e+17	2.8191738e-02
3.1200000e+06	2.8800000e+02	7.0090590e+17	2.7870086e-02
3.1300000e+06	2.8800000e+02	6.9290897e+17	2.7552105e-02
3.1400000e+06	2.8800000e+02	6.8500328e+17	2.7237752e-02
3.1500000e+06	2.8800000e+02	6.7718779e+17	2.6926985e-02
3.1600000e+06	2.8800000e+02	6.6946147e+17	2.6619763e-02
3.1700000e+06	2.8800000e+02	6.6182331e+17	2.6316047e-02
3.1800000e+06	2.8800000e+02	6.5427229e+17	2.6015797e-02
3.1900000e+06	2.8800000e+02	6.4680742e+17	2.5718972e-02
3.2000000e+06	2.8800000e+02	6.3942773e+17	2.5425533e-02
3.2100000e+06	2.8800000e+02	6.3213223e+17	2.5135443e-02
3.2200000e+06	2.8800000e+02	6.2491997e+17	2.4848662e-02
3.2300000e+06	2.8800000e+02	6.1779000e+17	2.4565153e-02
3.2400000e+06	2.8800000e+02	6.1074137e+17	2.4284879e-02
3.2500000e+06	2.8800000e+02	6.0377317e+17	2.4007803e-02
3.2600000e+06	2.8800000e+02	5.9688447e+17	2.3733888e-02
3.2700000e+06	2.8800000e+02	5.9007437e+17	2.3463098e-02
3.2800000e+06	2.8800000e+02	5.8334196e+17	2.3195397e-02
3.2900000e+06	2.8800000e+02	5.7668637e+17	2.2930751e-02
3.3000000e+06	2.8800000e+02	5.7010671e+17	2.2669125e-02
3.3100000e+06	2.8800000e+02	5.6360213e+17	2.2410483e-02
3.3200000e+06	2.8800000e+02	5.5717176e+17	2.2154793e-02
3.3300000e+06	2.8800000e+02	5.5081475e+17	2.1902020e-02
3.3400000e+06	2.8800000e+02	5.4453028e+17	2.1652130e-02
3.3500000e+06	2.8800000e+02	5.3831750e+17	2.1405092e-02
3.3600000e+06	2.8800000e+02	5.3217561e+17	2.1160873e-02
3.3700000e+06	2.8800000e+02	5.2610380e+17	2.0919439e-02
3.3800000e+06	2.8800000e+02	5.2010126e+17	2.0680761e-02
3.3900000e+06	2.8800000e+02	5.1416721e+17	2.0444805e-02
3.4000000e+06	2.8800000e+02	5.0830086e+17	2.0211542e-02
3.4100000e+06	2.8800000e+02	5.0250144e+17	1.9980940e-02
3.4200000e+06	2.8800000e+02	4.9676819e+17	1.9752969e-02
3.4300000e+06	2.8800000e+02	4.9110036e+17	1.9527599e-02
3.4400000e+06	2.8800000e+02	4.8549719e+17	1.9304801e-02
3.4500000e+06	2.8800000e+02	4.7995795e+17	1.9084544e-02
3.4600000e+06	2.8800000e+02	4.7448191e+17	1.8866801e-02
3.4700000e+06	2.8800000e+02	4.6906835e+17	1.8651541e-02
3.4800000e+06	2.8800000e+02	4.6371655e+17	1.8438738e-02
3.4900000e+06	2.8800000e+02	4.5842581e+17	1.8228363e-02
