1.021698409523E-1,1.740194594295E-17
1.109417541245E-1,1.740194594295E-17
1.201914747557E-1,1.730057001790E-17
1.281434972931E-1,1.690093772007E-17
1.440038201222E-1,1.622366544505E-17
1.603528756123E-1,1.557353354189E-17
1.765269897425E-1,1.468970704718E-17
1.956710178514E-1,1.377532025666E-17
2.129572796707E-1,1.247285453073E-17
2.431787704083E-1,1.122774672722E-17
2.701685066633E-1,1.016615577912E-17
2.887030062073E-1,9.204938963830E-18
3.251789482283E-1,8.334605840079E-18
3.604440084573E-1,7.035587775403E-18
3.851717215165E-1,6.407696618645E-18
4.182410976263E-1,5.409003480625E-18
4.510430452916E-1,4.756575558456E-18
4.886485635613E-1,4.038751406988E-18
5.115288497759E-1,3.721546789052E-18
5.293894256061E-1,3.530911712871E-18
