1.321342229958E-1,2.987164563388E0
1.343003577991E-1,2.975335037486E0
1.362344067305E-1,2.964330743806E0
1.384779034910E-1,2.953601926659E0
1.407214002514E-1,2.944524052909E0
1.423460013538E-1,2.933244282696E0
1.441253263708E-1,2.924441087227E0
1.461367372595E-1,2.917839389096E0
1.479160622764E-1,2.906559778533E0
1.498501112078E-1,2.897756742715E0
1.517841601393E-1,2.888953706897E0
1.534861231989E-1,2.879324959905E0
1.556522580021E-1,2.870797320795E0
1.573542210618E-1,2.858692158709E0
1.595203558650E-1,2.844386217712E0
1.615317667537E-1,2.827603701970E0
1.634658156851E-1,2.808895005775E0
1.651677787448E-1,2.791561856267E0
1.654772265738E-1,2.786334188146E0
1.672565515908E-1,2.773403634187E0
1.691132385649E-1,2.759922845588E0
1.710472874964E-1,2.746166979581E0
1.730586983851E-1,2.731310564469E0
1.750701092738E-1,2.721131822312E0
1.769267962479E-1,2.710402606040E0
1.788608451794E-1,2.702975356385E0
1.808722560681E-1,2.693071771461E0
1.828836669568E-1,2.682893029304E0
1.847403539310E-1,2.669962555171E0
1.866744028624E-1,2.662260148283E0
1.884537278793E-1,2.654832738978E0
1.904651387680E-1,2.637499908771E0
1.924765496567E-1,2.619066449634E0
1.947200464172E-1,2.600082915506E0
1.961899236051E-1,2.579722796963E0
1.985881442801E-1,2.559638793555E0
2.003674692970E-1,2.544782138967E0
2.019920703994E-1,2.537904884477E0
2.043129291171E-1,2.530478033948E0
2.060922541340E-1,2.528278612064E0
2.077942171937E-1,2.516723764444E0
2.098056280824E-1,2.510397223545E0
2.118944009283E-1,2.502419819075E0
2.139058118170E-1,2.494992649246E0
2.159945846630E-1,2.487565559241E0
2.176965477227E-1,2.479862912878E0
2.194758727396E-1,2.471610031875E0
2.214872836283E-1,2.466384119907E0
2.234213325597E-1,2.461983599812E0
2.252006575766E-1,2.455381662206E0
2.266705347645E-1,2.447953933600E0
2.284498597815E-1,2.441902310459E0
2.301518228411E-1,2.434749978561E0
2.320085098153E-1,2.428973592478E0
2.337878348322E-1,2.422371654871E0
2.355671598491E-1,2.415769717264E0
2.375012087806E-1,2.408892782075E0
2.388937240112E-1,2.403115917040E0
2.404409631564E-1,2.398164683354E0
2.417561164297E-1,2.393763524658E0
2.431486316604E-1,2.388812131322E0
2.446185088483E-1,2.382485031647E0
2.459336621217E-1,2.378909344649E0
2.471714534378E-1,2.373957791663E0
2.484092447539E-1,2.369831710374E0
2.503432936853E-1,2.364330561349E0
2.525867904458E-1,2.357178788227E0
2.544434774200E-1,2.351127244911E0
2.565322502659E-1,2.344250469372E0
2.583889372401E-1,2.337648611590E0
2.604003481288E-1,2.331046913459E0
2.621796731457E-1,2.324169818619E0
2.642684459917E-1,2.323896816665E0
2.659704090513E-1,2.317019642000E0
2.679818199400E-1,2.310142786636E0
2.699158688715E-1,2.304091323145E0
2.719272797602E-1,2.296664153315E0
2.737839667344E-1,2.290062295534E0
2.768010830674E-1,2.282636163431E0
2.796634754859E-1,2.275485028910E0
2.816748863746E-1,2.269433645244E0
2.836089353061E-1,2.262006395590E0
2.857750701093E-1,2.254854542643E0
2.883280146988E-1,2.247978246055E0
2.911904071173E-1,2.240827111534E0
2.932791799633E-1,2.234225493228E0
2.952132288947E-1,2.227898872504E0
2.971472778261E-1,2.220196465617E0
3.007832898172E-1,2.213871601046E0
3.040324920220E-1,2.207271180117E0
3.072043322696E-1,2.199845207664E0
3.107629823035E-1,2.192969948802E0
3.145537182091E-1,2.185544614951E0
3.174934725849E-1,2.178668717488E0
3.205105889179E-1,2.171242585386E0
3.243013248235E-1,2.164642723232E0
3.283241466009E-1,2.158318257787E0
3.321922444638E-1,2.151443318226E0
3.349772749251E-1,2.144842418346E0
3.381491151726E-1,2.137966760359E0
3.418624891210E-1,2.130816503915E0
3.456532250266E-1,2.123941484529E0
3.491345131032E-1,2.117341303075E0
3.533894207523E-1,2.110466762639E0
3.574122425297E-1,2.102766511030E0
3.612029784354E-1,2.096716963342E0
3.651484382555E-1,2.089566946374E0
3.690165361184E-1,2.082967164046E0
3.740450633401E-1,2.075543107396E0
3.777584372885E-1,2.068392850952E0
3.817812590659E-1,2.061793228274E0
3.862682525868E-1,2.054918927314E0
3.903684363214E-1,2.047493912763E0
3.942365341843E-1,2.040894130435E0
3.989556135770E-1,2.033744911718E0
4.039067788415E-1,2.027421404174E0
4.090900299778E-1,2.019997507175E0
4.139616367436E-1,2.015566356406E0
4.174048016021E-1,2.009936299591E0
4.195395638143E-1,2.009448623227E0
4.222940957011E-1,2.003572916304E0
4.252552174794E-1,1.999167059839E0
4.298690583897E-1,1.992803392329E0
4.341385828142E-1,1.986439369539E0
4.397165098849E-1,1.979341878167E0
4.453633002528E-1,1.972244457850E0
4.508035007292E-1,1.965881643010E0
4.548664352622E-1,1.965640895759E0
4.609264054131E-1,1.958543901778E0
4.707738569083E-1,1.951450815870E0
4.807590349978E-1,1.944602811622E0
4.912951194648E-1,1.937755375821E0
5.019000672288E-1,1.930908011075E0
5.127116048844E-1,1.924060859498E0
5.242806388089E-1,1.917214489535E0
5.419096428842E-1,1.910374372489E0
